m,0,sppsrssrsrsrssrprprssrpssssrpppssprrrppssrssrrsrprrprsrrsprsssrpsprprrprssspssprsrsrprrrsssrspsspprsspsssrrrpprrrpsprrpsrrrrpprrpsprrsrrrrspppsppsrprrrrrrrssrspspsrrpsrrsrsprpssrpsprsprrrrrsprrsspspsrpspspsprrrpprprsprsrsrppppspprprpprrpprpsssprpsprsrrpsrprssssprrrrprpssrsssppsppsrpsrrrrssrpssppsssr,2113
m,1,rrsrspsrrssrsrrssrrprprsppspsssprrrspsspsssppsrsprprrrrpssrpspsppsprrrrprpprpssssrpsppspsrspsrprprpsssrrsspspsrpppprsrsrsrspsrrsspspprrsrrssrprppsrpspspsrsrpssprprsprsssprrsppspsprpsrrrrpsspppsrsrprspppsrssppsrpsrsspppppsrrrssprrrrrsrsprprsrrssspssssrrpsrprsssprsssspssrsrrssrspsprrrppppssspssprrprsp,2113
m,2,rspprsprppprsprsrpprsprppsrpprprpprpprpsrpspprpprpprrprppprprppspsrpprprpsprpsprprpprspprsprsprppsrprspprsprpsprpprpspppppspppprpprpsprprprspprsprpprprprprpprprsprrspprprspprsprpspprrspprprsspprpsrprspprspprpsrpprprsprspprspprpsprpsrpsprpsrpprppprsppprsppsrprprspprsprsprspprprsprpprpprsprprsprpsprpr,2113
m,3,prprssspspsssrpsrsrrsprrsrrrrrrprrppsrsrprsssprsrpsrrprspprrsrpssssrsrspsppprssrppssspsrrrsrpsrprpsppsprrrsrrsprsrprprpsppsrrrprprsrpprsprrrrprrrprrsspsspspprrpsrrrpprrpsrsssspsrsrsprprpppsssrsssprspsrprsspspsppppppprrrpssrrrprrrssrssrprpspppsrsspsrprrprsrsrppprprspsppsssrsrsssprppprssrppsssrprprrpp,2153
m,4,prpsprpspsrsrssrsrrspsprppsrpsrprppsprppsprpspsprppspssrpspprpsprpspssrsprsssprpsppsrppspppsprpsrspsrrrsrsrrrrsrpprpsrprpsrpsppprsppppppsrsrsrsrssssrppsprssrpspspsppprrspprrsprssrpsprprprspprrpspspssprprpspsrpspssssrpsppprpsprpsppsrpspprpprppsprpprppsprppsppprsrsrsrprprpspprprsprppsprpsprsprpsprsrpr,2153
m,5,srprpsrsprpsprprsprpsprssprsprrprpssrprppprrrspsrprspsrpsrpsrprspsrpsrpprsprspsrpsrpsrpsrpprspsrprspsrpsrpsrppsrpsrpsrpsrpsrpsprpsrprpsprpsprpsrpspspspspsprprpprpsrpsppsrprsprppsrpsrpsrprpsprprspsrppsrpsrpsrprsprpsrpsrpsrprpsrsprpsprprsprpsprssprsprrprpssrprppprrrspsrprspsrpsrpsrprspsrpsrpprsprspsrp,2187
m,6,psprsprpsrpsprpsrpsprsprpsrpsprpsrpsprpsrpsrpsprpsrpspsrpsrpspspsrppsprpsprpsrppssrprpspsprpsrpsprprpsrsprsprpsprpsprsprpsrpsprrpsprpsprpsprrpsrpprrpspsprsprspsprpsrpsprpsprsprsprpsprsprsprpssprsprpsprsprpsprpsrpsprsprpsprsprsprpsrpsrpsprsprpspsrpsprpsprpsprsprpsprprprsprpsprsprpsprpsprspprpsrpsprps,2187
m,7,sspsrpprspprrrpprrrpsrrrrprrrsprrsrpsrpspsrrrsssrspsrssspprrpsrprrrrprsrpssprrrrprsrrsssssrpssssrprpprpprprssspprspspprrrsrsrsrsspsprrssrrrspppsrppsprssssssprrprrrsrpsrppppsprspsppssppsspsrsssprsrrrppprspsrprprrppprsrssssrssssrrrpsspppsprrprspsrpsrpprprrprsrrppsppsspsrpprsrpprrrrrrpprppprspppsssppsp,2189
m,8,srprsprsprspsrprsprsprpprsprsprsprsprpsprsprsprspprpsrpprsprsprpsrprpsrprpsrprpsrprsprsprsprpsrprpsrpsrprsprsprpspsrpsrprsprspsrprsprsprsprspsrprpsrprsprpsrprprppsprsprprsprspsrprpspsrpprpsrpsrprsppsrpsprpsprpssprpspprpspprpsrpppsprpsprprssrpprspsprpprpspprpsrppsrprpsppsppsprpsprprspsprpsrprspprsprp,2189
m,9,rsprpspspprpsppspprpsrppsrprsprpspsrpsrpsrprsppprpppspprprspsprprspsrppsrprsprspsrppsrpsrpsrpsrppsrpsrpsrprsprsppsrpsrppsrprsprspsrppsrprspsrpsprprpsprpsppppprpspsprprpspprspsppspsrprppsrprsppsrpsprprspsrprsppspsrpsrpprspsrppsrpsrpsrpsrprsprsprsppsrprsprspprspsrprspsprpsrspsrppsrpsrprspsrpsrprsprspr,2189
m,10,rpsrpsrpprsprspsrprspsrpsrpsrpsrpsrpsrpsrpsrpsrpsrpsrpsrpsrpsrprsprspsrpsrpsrpsrprspsrprspsrpprsprsprpspsrpprsprsprsprsprsprsprsppsrprprpsrprspsrpsrpprspsrprspsrpsppsrpsrprpsrprsprspsrpsrpsrpsrpsrpsrpsrprsprspsrpsrpsrprsprsprsprsprsprsprsppppppppsrssrsrrssrprppprsssssrsrrpsrprspsrpsprpsrpsrprpsrpsrp,2189
m,11,rsrrprrrpssrrrprsssprsrrpprprssrprsrsprpspprpprpprsssssrssspppprppprsprsrprppsppspsrrrsrspssprssrprssrsrrpspssprrsspppsprrsrprspssrpssrsrpppprpsrprpsspspssssprsprrssrrsprpsprprsrprsprrrspsrsrrsrppprsrsrsprrsrrsrprppppsrssrsrrpspssppsppprsrrsrrppssssssrsprprrrpssrpppsssspsrrppprpsrpsrpsrssssppppprsrp,2189
m,12,srppsprsrrspsppsrrsrrssprsrpsrprsrrsrrpsrrrrrsprsppppssspsrsrsrsssrssssssrspspppprpppprrrrssprrrspsssrpsssssspspssrppprspsssprrsprsrprsrpsrrrssrsrppssrpsrspsrprprsprpprrsrpppssrrssrpsprrrsrprrspppssrprsprrprpspsssssrrsppssspspsrrssspspppprspprsrppppprprprrsrsprprrrpprsrpssrspprspsrssssrpspprpspsppss,2223
m,13,ssrsprsrsppspssppsspspspsrpssssppppsrrpsssrssrrssrpprsrprspprrrppprsssppprprpppprsrssrprpsspssrrppsprspsssspsrsrpspspspppsssrrsrppspsrsrrsssrssprprrrsrrsppsrrppssrrrrsprpspppssrsrsrppsppprrrsrspppsrsppsrsrsrsprsssppsrssrsrsssprrrprpssrrrrrspsppprrprsprsprssrspsssspsppsrrpppssprpsspppsrsspprprrrsrpsr,2223
m,14,pssrrrrpspprsprrprspsssrpssprssppspsppprrpsspprrspssprrrrspppsrpssprrssrsrrpspprsspsrrpssppsrpprpsspsrrppssrspspsprprsspsprrrprppsprppsrsssrrprssrspsrpsspprrrssprpsrpssrsrsrrsrssppsprrprpsrrprrpsssprpsspsprssppsssrprrsprppprprsrrppprspprsrsprrsrrssrrssrrssrpprrpspsssrrprssrsssspsrssrsppsrppppspssppp,2223
m,15,pssrprrsspprsrpsrrsssrsspspsspsprprrsrsprppppppsrsssprrpspsrsssrrrprssprrsprrpsrssrsppppssssspsspprrsspppspspprrrrrrsrrpprppssrrprrsprrpspprpsrssrsssspprprsrrprssssrrssprsspssrrsspprspssspssrrpsprsssrrspssrrsrspsppppsrrrprrspsprspssppsrrprrrsppsppprprrsrrspprspspssrsrsrrpssrrsspsssprsrsrrsrspssrsspr,2223
m,16,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,2226
m,17,ppsprpssrprpprssssprprpppprsrrsprspssppssrppsrrprsssrrspssrpsssrrpprpspprssrpsrrsprrrrppsrspprrrrrprssspppsprspsrpprpssrspspprpppssrsssspssprprpspprssrpprrrspsprpprprspprsrsrsrprsrsssssrrppprrppppsrssppssrsprrrrrpsssrpspsppprpprsrprpsrrspprsprrsrrsrsprpprrrrrssrsprrrpsrsspprsssrsprrsprsrrprrspssrpss,2255
m,18,rpsrprpsrprpsrpsprprpsspprprpspsrprrsssrprpspsrpsrpsrpsprsprspsrprsprspsrpsprspsprsprspsrpsrpsrpsprspsrprprspspsrprprspsrprpssrprpsprpsrpspsrprpspsprprprpspssspspppprspsrprrprsprsprpsrprsrprpsrpsrprpsrprpsrpsprprpsspprprpspsrprrsssrprpspsrpsrpsrpsprsprspsrprsprspsrpsprspsprsprspsrpsrpsrpsprspsrprprs,2260
m,19,rsppprspppsprsppssrppsprppppspppsrprsrssprprsprssrprpssrssprpprrpppsrsrpsspspsrrrpsprrssspprpprrrrrprrsrprrsssrsrppssprrssrprprprpsrprpspsrsrpprsrprpprsprsrrsrssspsssrpssrprsppppprrssprprppsrrsprrspprsprrspppssssspsrprprsrsrrsrrpprrssrpssrppssppprpsrrrprssrpprprrsppsrsrrprrsrppprrppsrrpprrprsssrsrpp,2260
m,20,sprprssrrppppsrrrsprsrpsrspprsppssprprspprssprprsprsprssssprppppspprrpsrprsrrrpsspsssppspppsrrpppsrsprsppsprpsrprrrrsrpsrrprsrssrppsppppsrpsprprspssrprrrpsppssrrrssssrrpsrrpssprrsrspssrrsrrrsrprrsrssrrpspppspssrppsssrpsprpssrrpsrrpssppsrrsspsppprsppprsrprspspppspprppprrrsprsppprsrprpsspssspsrrrpsrpr,2260
m,21,srrrspppssssrprrssspsrrspprrrpssspprrspsssrpssrsrsspsssspppsssrrprprsrsrsspspsspsspprppsrrrppsrpsprspssssrrpspsssrpprppprsppsrprpspsrrprrprsrrrspspssprrrsrsprssrssprsrprrspsspsrpsrpsssprpppppsrpssrspprrpprprsrsrprrpssprspssssrsrspppprrrrprrspprrrsprrpprspsrrrpprprrpssrrsrrrsrrpspsrrpsprpppssspssrrpr,2260
m,22,ssssssrsprppsprsrpsprsprpsprpsprsprsssssssssssprpspprpprrpspppsprsprsrssprprprppsprpprppsppspsrpspprppppssssssssssssrrrrrrspspsprppsprsprpppsprpsprpsrppsprsprppprsprpsprsprprpsrpspprsprpppsrpsprpsrpsprpsrpsrpspprpsprpsprpsprspsrpsprspprssrppprsppppppsrrrrrrrrrrrrspspsprpsrpsprsprpsprprpprprprprprpss,2262
